id,market_id,name,transaction_id,buyer_id,seller_id,price,size,total_value,timestamp
28117,164,tw_d,160204,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,42,2,84,"2024-11-11 02:10:57"
28118,164,tw_d,160204,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,43,1,43,"2024-11-11 02:10:57"
28107,163,tw_c,160179,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,85,0.8,68.0,"2024-11-11 02:10:42"
28108,163,tw_c,160179,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,84,2,168,"2024-11-11 02:10:42"
28109,163,tw_c,160179,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,83,0.2,16.6,"2024-11-11 02:10:42"
28101,164,tw_d,160128,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,40,1.5,60.0,"2024-11-11 02:10:21"
28097,163,tw_c,160096,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,86,2,172,"2024-11-11 02:10:12"
28098,163,tw_c,160096,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,85,1,85,"2024-11-11 02:10:12"
28095,164,tw_d,160073,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,42,2,84,"2024-11-11 02:10:09"
28096,164,tw_d,160073,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,43,1,43,"2024-11-11 02:10:09"
28077,162,tw_b,160034,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,110,2,220,"2024-11-11 02:09:53"
28078,162,tw_b,160034,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,109,1,109,"2024-11-11 02:09:53"
28068,163,tw_c,159993,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,88,0.5,44.0,"2024-11-11 02:09:36"
28069,163,tw_c,159993,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,89,1.0,89.0,"2024-11-11 02:09:36"
28063,161,tw_a,159963,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,144,0.5,72.0,"2024-11-11 02:09:25"
28064,161,tw_a,159963,03f9e434-04bd-417f-a72c-a10ce88756a5,bdb0e164-7d82-4a11-b042-14782d7ed59b,145,1.0,145.0,"2024-11-11 02:09:25"
28062,163,tw_c,159960,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,88,1.5,132.0,"2024-11-11 02:09:25"
28059,164,tw_d,159950,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,42,2,84,"2024-11-11 02:09:24"
28060,164,tw_d,159950,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,43,1,43,"2024-11-11 02:09:24"
28054,161,tw_a,159940,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,144,1.5,216.0,"2024-11-11 02:09:20"
28025,163,tw_c,159870,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28026,163,tw_c,159871,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28027,163,tw_c,159872,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28028,163,tw_c,159873,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28029,163,tw_c,159874,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28030,163,tw_c,159875,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28031,163,tw_c,159876,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28032,163,tw_c,159877,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28033,163,tw_c,159878,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28034,163,tw_c,159879,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28035,163,tw_c,159880,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28036,163,tw_c,159881,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28037,163,tw_c,159882,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:02"
28038,163,tw_c,159883,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,85,0.1,8.5,"2024-11-11 02:09:02"
28039,163,tw_c,159884,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,85,0.1,8.5,"2024-11-11 02:09:02"
27999,163,tw_c,159817,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:01"
28000,163,tw_c,159818,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:01"
28001,163,tw_c,159819,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:01"
28002,163,tw_c,159820,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:01"
28003,163,tw_c,159821,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:09:01"
27972,163,tw_c,159790,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27973,163,tw_c,159791,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27974,163,tw_c,159792,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27975,163,tw_c,159793,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27976,163,tw_c,159794,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27977,163,tw_c,159795,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27978,163,tw_c,159796,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27979,163,tw_c,159797,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27980,163,tw_c,159798,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27981,163,tw_c,159799,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27982,163,tw_c,159800,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27983,163,tw_c,159801,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27984,163,tw_c,159802,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27985,163,tw_c,159803,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27986,163,tw_c,159804,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27987,163,tw_c,159805,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27995,163,tw_c,159807,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27996,163,tw_c,159809,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27997,163,tw_c,159810,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27998,163,tw_c,159811,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:09:00"
27952,163,tw_c,159762,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27953,163,tw_c,159763,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27954,163,tw_c,159764,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27955,163,tw_c,159765,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27956,163,tw_c,159766,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27957,163,tw_c,159767,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27958,163,tw_c,159768,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27959,163,tw_c,159769,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27960,163,tw_c,159770,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27961,163,tw_c,159771,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:59"
27962,163,tw_c,159772,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27963,163,tw_c,159773,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27964,163,tw_c,159774,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27965,163,tw_c,159775,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27966,163,tw_c,159776,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27967,163,tw_c,159777,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27968,163,tw_c,159778,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27969,163,tw_c,159779,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:59"
27970,163,tw_c,159780,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:08:59"
27971,163,tw_c,159781,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,86,0.1,8.6,"2024-11-11 02:08:59"
27939,163,tw_c,159747,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:58"
27940,163,tw_c,159748,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:58"
27941,163,tw_c,159749,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:58"
27942,163,tw_c,159751,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27943,163,tw_c,159752,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27944,163,tw_c,159753,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27945,163,tw_c,159754,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27946,163,tw_c,159755,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27947,163,tw_c,159756,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27948,163,tw_c,159757,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27949,163,tw_c,159758,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27950,163,tw_c,159759,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27951,163,tw_c,159760,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:58"
27932,163,tw_c,159740,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27933,163,tw_c,159741,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27934,163,tw_c,159742,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27935,163,tw_c,159743,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27936,163,tw_c,159744,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27937,163,tw_c,159745,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27938,163,tw_c,159746,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:57"
27919,163,tw_c,159721,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27920,163,tw_c,159722,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27921,163,tw_c,159723,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27922,163,tw_c,159724,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27923,163,tw_c,159725,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27924,163,tw_c,159726,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27925,163,tw_c,159727,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27926,163,tw_c,159728,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27927,163,tw_c,159729,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27928,163,tw_c,159730,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:56"
27929,163,tw_c,159731,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:56"
27930,163,tw_c,159732,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,87,0.1,8.7,"2024-11-11 02:08:56"
27909,163,tw_c,159711,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27910,163,tw_c,159712,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27911,163,tw_c,159713,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27912,163,tw_c,159714,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27913,163,tw_c,159715,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27914,163,tw_c,159716,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27915,163,tw_c,159717,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27916,163,tw_c,159718,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27917,163,tw_c,159719,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27918,163,tw_c,159720,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,35e308ff-262f-477a-8a59-8cf292618e27,88,0.1,8.8,"2024-11-11 02:08:55"
27881,163,tw_c,159648,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,90,2,180,"2024-11-11 02:08:48"
27882,163,tw_c,159648,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,91,1,91,"2024-11-11 02:08:48"
27750,163,tw_c,159421,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,73a46e67-7504-405c-bee9-4257f2c44ae8,88,2,176,"2024-11-11 02:08:38"
27745,161,tw_a,159391,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,142,1.26,178.92,"2024-11-11 02:08:36"
27746,161,tw_a,159391,03f9e434-04bd-417f-a72c-a10ce88756a5,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,143,0.24,34.32,"2024-11-11 02:08:36"
27739,164,tw_d,159364,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,03f9e434-04bd-417f-a72c-a10ce88756a5,43,1.5,64.5,"2024-11-11 02:08:32"
27713,161,tw_a,159318,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,142,0.74,105.08,"2024-11-11 02:08:22"
27708,161,tw_a,159303,daa2b70b-fb0b-44d6-81db-05d80aa6e324,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,143,0.5,71.5,"2024-11-11 02:08:21"
27710,161,tw_a,159305,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,143,1.5,214.5,"2024-11-11 02:08:21"
27711,161,tw_a,159305,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,144,0.01,1.44,"2024-11-11 02:08:21"
27712,161,tw_a,159305,38f682dd-4303-49f4-b118-61be6b87a134,bdb0e164-7d82-4a11-b042-14782d7ed59b,145,0.49,71.05,"2024-11-11 02:08:21"
27709,164,tw_d,159304,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,daa2b70b-fb0b-44d6-81db-05d80aa6e324,43,0.5,21.5,"2024-11-11 02:08:21"
27690,161,tw_a,159282,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,142,2,284,"2024-11-11 02:08:20"
27694,162,tw_b,159287,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,121ff5cd-2d3d-46d2-a128-5304bc431505,111,1.16,128.76,"2024-11-11 02:08:20"
27682,162,tw_b,159259,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,121ff5cd-2d3d-46d2-a128-5304bc431505,112,1.98,221.76,"2024-11-11 02:08:19"
27681,163,tw_c,159257,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,91,0.55,50.05,"2024-11-11 02:08:19"
27683,163,tw_c,159261,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,121ff5cd-2d3d-46d2-a128-5304bc431505,89,1.82,161.98,"2024-11-11 02:08:19"
27680,161,tw_a,159255,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,141,0.17,23.97,"2024-11-11 02:08:18"
27671,162,tw_b,159228,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,112,0.02,2.24,"2024-11-11 02:08:18"
27672,163,tw_c,159232,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,89,0.02,1.78,"2024-11-11 02:08:18"
27622,161,tw_a,159147,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27627,161,tw_a,159155,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27632,161,tw_a,159160,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27637,161,tw_a,159167,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27642,161,tw_a,159173,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27647,161,tw_a,159179,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27652,161,tw_a,159185,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27657,161,tw_a,159191,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,2898c877-1896-4d2f-9a21-2addf0539813,139,0.03,4.17,"2024-11-11 02:08:17"
27664,161,tw_a,159199,38f682dd-4303-49f4-b118-61be6b87a134,d6d3bf38-eeae-4544-87ed-b5a742bb3fc6,144,0.19,27.36,"2024-11-11 02:08:17"
